,sales_id,order_id,product_id,price_per_unit,quantity,total_price,customer_id,payment,order_date,delivery_date,customer_name,gender,age,home_address,zip_code,city,state,country,order_month,order_day_name,order_quarter
149,149,32,323,109,1,109,627,24976,2021-06-17,2021-07-14,Codie Everly,Genderfluid,51,66 Isla CrescentApt. 573,7404,Port Christopher,South Australia,Australia,6,Thursday,2
150,150,32,22,96,3,288,627,24976,2021-06-17,2021-07-14,Codie Everly,Genderfluid,51,66 Isla CrescentApt. 573,7404,Port Christopher,South Australia,Australia,6,Thursday,2
151,151,33,486,118,2,236,588,52945,2021-07-01,2021-07-07,Nicole Cheel,Genderfluid,48,550 Alexis BoulevardSuite 124,9614,West Danieltown,Victoria,Australia,7,Thursday,3
152,152,33,1173,99,3,297,588,52945,2021-07-01,2021-07-07,Nicole Cheel,Genderfluid,48,550 Alexis BoulevardSuite 124,9614,West Danieltown,Victoria,Australia,7,Thursday,3
153,153,33,322,109,3,327,588,52945,2021-07-01,2021-07-07,Nicole Cheel,Genderfluid,48,550 Alexis BoulevardSuite 124,9614,West Danieltown,Victoria,Australia,7,Thursday,3
154,154,33,955,97,3,291,588,52945,2021-07-01,2021-07-07,Nicole Cheel,Genderfluid,48,550 Alexis BoulevardSuite 124,9614,West Danieltown,Victoria,Australia,7,Thursday,3
155,155,33,511,102,2,204,588,52945,2021-07-01,2021-07-07,Nicole Cheel,Genderfluid,48,550 Alexis BoulevardSuite 124,9614,West Danieltown,Victoria,Australia,7,Thursday,3
156,156,34,817,117,2,234,412,36244,2021-05-23,2021-05-30,Chandal Fransinelli,Polygender,21,7048 Barrows CrescentSuite 562,238,Hackettchester,South Australia,Australia,5,Sunday,2
157,157,34,555,98,1,98,412,36244,2021-05-23,2021-05-30,Chandal Fransinelli,Polygender,21,7048 Barrows CrescentSuite 562,238,Hackettchester,South Australia,Australia,5,Sunday,2
158,158,34,775,91,3,273,412,36244,2021-05-23,2021-05-30,Chandal Fransinelli,Polygender,21,7048 Barrows CrescentSuite 562,238,Hackettchester,South Australia,Australia,5,Sunday,2
159,159,34,62,104,1,104,412,36244,2021-05-23,2021-05-30,Chandal Fransinelli,Polygender,21,7048 Barrows CrescentSuite 562,238,Hackettchester,South Australia,Australia,5,Sunday,2
160,160,35,991,106,2,212,358,49665,2021-08-31,2021-09-07,Jermaine Goranov,Genderfluid,64,9937 Oliver CircleApt. 655,6842,Kreigerbury,Northern Territory,Australia,8,Tuesday,3
161,161,35,527,98,1,98,358,49665,2021-08-31,2021-09-07,Jermaine Goranov,Genderfluid,64,9937 Oliver CircleApt. 655,6842,Kreigerbury,Northern Territory,Australia,8,Tuesday,3
162,162,35,1257,112,2,224,358,49665,2021-08-31,2021-09-07,Jermaine Goranov,Genderfluid,64,9937 Oliver CircleApt. 655,6842,Kreigerbury,Northern Territory,Australia,8,Tuesday,3
163,163,35,1043,90,1,90,358,49665,2021-08-31,2021-09-07,Jermaine Goranov,Genderfluid,64,9937 Oliver CircleApt. 655,6842,Kreigerbury,Northern Territory,Australia,8,Tuesday,3
164,164,35,549,98,1,98,358,49665,2021-08-31,2021-09-07,Jermaine Goranov,Genderfluid,64,9937 Oliver CircleApt. 655,6842,Kreigerbury,Northern Territory,Australia,8,Tuesday,3
165,165,35,302,105,1,105,358,49665,2021-08-31,2021-09-07,Jermaine Goranov,Genderfluid,64,9937 Oliver CircleApt. 655,6842,Kreigerbury,Northern Territory,Australia,8,Tuesday,3
166,166,35,671,113,3,339,358,49665,2021-08-31,2021-09-07,Jermaine Goranov,Genderfluid,64,9937 Oliver CircleApt. 655,6842,Kreigerbury,Northern Territory,Australia,8,Tuesday,3
167,167,36,675,113,1,113,51,32494,2021-08-22,2021-09-04,Kayley Brosoli,Non-binary,52,59 Hand ManorApt. 544,6322,South Evaport,Northern Territory,Australia,8,Sunday,3
168,168,36,636,93,3,279,51,32494,2021-08-22,2021-09-04,Kayley Brosoli,Non-binary,52,59 Hand ManorApt. 544,6322,South Evaport,Northern Territory,Australia,8,Sunday,3
169,169,36,37,104,2,208,51,32494,2021-08-22,2021-09-04,Kayley Brosoli,Non-binary,52,59 Hand ManorApt. 544,6322,South Evaport,Northern Territory,Australia,8,Sunday,3
170,170,36,831,117,2,234,51,32494,2021-08-22,2021-09-04,Kayley Brosoli,Non-binary,52,59 Hand ManorApt. 544,6322,South Evaport,Northern Territory,Australia,8,Sunday,3
171,171,36,737,109,2,218,51,32494,2021-08-22,2021-09-04,Kayley Brosoli,Non-binary,52,59 Hand ManorApt. 544,6322,South Evaport,Northern Territory,Australia,8,Sunday,3
172,172,36,203,98,1,98,51,32494,2021-08-22,2021-09-04,Kayley Brosoli,Non-binary,52,59 Hand ManorApt. 544,6322,South Evaport,Northern Territory,Australia,8,Sunday,3
173,173,37,809,117,3,351,78,53949,2021-07-07,2021-07-18,Jethro Pollak,Genderqueer,38,7812 Towne GroveSuite 233,7232,Lake Alihaven,Northern Territory,Australia,7,Wednesday,3
174,174,37,995,106,3,318,78,53949,2021-07-07,2021-07-18,Jethro Pollak,Genderqueer,38,7812 Towne GroveSuite 233,7232,Lake Alihaven,Northern Territory,Australia,7,Wednesday,3
175,175,37,605,112,3,336,78,53949,2021-07-07,2021-07-18,Jethro Pollak,Genderqueer,38,7812 Towne GroveSuite 233,7232,Lake Alihaven,Northern Territory,Australia,7,Wednesday,3
176,176,37,608,112,2,224,78,53949,2021-07-07,2021-07-18,Jethro Pollak,Genderqueer,38,7812 Towne GroveSuite 233,7232,Lake Alihaven,Northern Territory,Australia,7,Wednesday,3
177,177,37,645,93,2,186,78,53949,2021-07-07,2021-07-18,Jethro Pollak,Genderqueer,38,7812 Towne GroveSuite 233,7232,Lake Alihaven,Northern Territory,Australia,7,Wednesday,3
178,178,38,1015,90,2,180,809,46219,2021-02-03,2021-02-19,Winn Siemandl,Bigender,76,443 Holly AvenueSuite 631,8563,South Tyler,Tasmania,Australia,2,Wednesday,1
179,179,38,503,102,1,102,809,46219,2021-02-03,2021-02-19,Winn Siemandl,Bigender,76,443 Holly AvenueSuite 631,8563,South Tyler,Tasmania,Australia,2,Wednesday,1
180,180,38,138,92,2,184,809,46219,2021-02-03,2021-02-19,Winn Siemandl,Bigender,76,443 Holly AvenueSuite 631,8563,South Tyler,Tasmania,Australia,2,Wednesday,1
181,181,39,621,112,2,224,466,23990,2021-02-26,2021-03-20,Vinnie Feaver,Male,28,18 Jack JunctionSuite 575,7356,North Justin,South Australia,Australia,2,Friday,1
182,182,39,338,109,2,218,466,23990,2021-02-26,2021-03-20,Vinnie Feaver,Male,28,18 Jack JunctionSuite 575,7356,North Justin,South Australia,Australia,2,Friday,1
183,183,39,148,91,3,273,466,23990,2021-02-26,2021-03-20,Vinnie Feaver,Male,28,18 Jack JunctionSuite 575,7356,North Justin,South Australia,Australia,2,Friday,1
184,184,39,631,93,3,279,466,23990,2021-02-26,2021-03-20,Vinnie Feaver,Male,28,18 Jack JunctionSuite 575,7356,North Justin,South Australia,Australia,2,Friday,1
185,185,39,916,96,1,96,466,23990,2021-02-26,2021-03-20,Vinnie Feaver,Male,28,18 Jack JunctionSuite 575,7356,North Justin,South Australia,Australia,2,Friday,1
186,186,39,317,109,2,218,466,23990,2021-02-26,2021-03-20,Vinnie Feaver,Male,28,18 Jack JunctionSuite 575,7356,North Justin,South Australia,Australia,2,Friday,1
187,187,39,49,104,1,104,466,23990,2021-02-26,2021-03-20,Vinnie Feaver,Male,28,18 Jack JunctionSuite 575,7356,North Justin,South Australia,Australia,2,Friday,1
188,188,39,1030,90,2,180,466,23990,2021-02-26,2021-03-20,Vinnie Feaver,Male,28,18 Jack JunctionSuite 575,7356,North Justin,South Australia,Australia,2,Friday,1
189,189,39,892,94,3,282,466,23990,2021-02-26,2021-03-20,Vinnie Feaver,Male,28,18 Jack JunctionSuite 575,7356,North Justin,South Australia,Australia,2,Friday,1
190,190,39,20,96,2,192,466,23990,2021-02-26,2021-03-20,Vinnie Feaver,Male,28,18 Jack JunctionSuite 575,7356,North Justin,South Australia,Australia,2,Friday,1
191,191,40,333,109,2,218,86,56657,2021-01-07,2021-01-19,Corinna Maystone,Non-binary,76,040 Savannah GroveSuite 967,9337,Gleasonport,Tasmania,Australia,1,Thursday,1
192,192,40,650,93,1,93,86,56657,2021-01-07,2021-01-19,Corinna Maystone,Non-binary,76,040 Savannah GroveSuite 967,9337,Gleasonport,Tasmania,Australia,1,Thursday,1
193,193,40,479,118,3,354,86,56657,2021-01-07,2021-01-19,Corinna Maystone,Non-binary,76,040 Savannah GroveSuite 967,9337,Gleasonport,Tasmania,Australia,1,Thursday,1
194,194,40,688,113,3,339,86,56657,2021-01-07,2021-01-19,Corinna Maystone,Non-binary,76,040 Savannah GroveSuite 967,9337,Gleasonport,Tasmania,Australia,1,Thursday,1
195,195,41,1012,106,1,106,790,53386,2021-01-03,2021-01-09,Drake Ivanilov,Genderqueer,67,107 Wilkinson ParkwaySuite 249,6313,Nathanfort,Australian Capital Territory,Australia,1,Sunday,1
196,196,41,730,119,1,119,790,53386,2021-01-03,2021-01-09,Drake Ivanilov,Genderqueer,67,107 Wilkinson ParkwaySuite 249,6313,Nathanfort,Australian Capital Territory,Australia,1,Sunday,1
197,197,41,579,100,3,300,790,53386,2021-01-03,2021-01-09,Drake Ivanilov,Genderqueer,67,107 Wilkinson ParkwaySuite 249,6313,Nathanfort,Australian Capital Territory,Australia,1,Sunday,1
198,198,42,866,113,1,113,690,33993,2021-07-29,2021-08-02,Arlie Bowman,Genderqueer,34,04 Christian RidgeApt. 329,6697,Port Annabelle,Northern Territory,Australia,7,Thursday,3
199,199,42,978,97,2,194,690,33993,2021-07-29,2021-08-02,Arlie Bowman,Genderqueer,34,04 Christian RidgeApt. 329,6697,Port Annabelle,Northern Territory,Australia,7,Thursday,3
200,200,42,330,109,1,109,690,33993,2021-07-29,2021-08-02,Arlie Bowman,Genderqueer,34,04 Christian RidgeApt. 329,6697,Port Annabelle,Northern Territory,Australia,7,Thursday,3
201,201,42,1225,112,1,112,690,33993,2021-07-29,2021-08-02,Arlie Bowman,Genderqueer,34,04 Christian RidgeApt. 329,6697,Port Annabelle,Northern Territory,Australia,7,Thursday,3
202,202,43,1146,102,2,204,570,22839,2021-07-13,2021-08-03,Henryetta Sheffield,Genderqueer,35,164 Bruen MallSuite 043,4468,New Masonstad,New South Wales,Australia,7,Tuesday,3
203,203,43,586,100,1,100,570,22839,2021-07-13,2021-08-03,Henryetta Sheffield,Genderqueer,35,164 Bruen MallSuite 043,4468,New Masonstad,New South Wales,Australia,7,Tuesday,3
204,204,43,134,92,3,276,570,22839,2021-07-13,2021-08-03,Henryetta Sheffield,Genderqueer,35,164 Bruen MallSuite 043,4468,New Masonstad,New South Wales,Australia,7,Tuesday,3
205,205,44,368,94,2,188,849,17071,2021-09-07,2021-09-22,Gina Pollen,Male,29,22 Welch DriveSuite 750,8453,Lake Gabrielview,New South Wales,Australia,9,Tuesday,3
206,206,44,1127,102,2,204,849,17071,2021-09-07,2021-09-22,Gina Pollen,Male,29,22 Welch DriveSuite 750,8453,Lake Gabrielview,New South Wales,Australia,9,Tuesday,3
207,207,44,595,112,1,112,849,17071,2021-09-07,2021-09-22,Gina Pollen,Male,29,22 Welch DriveSuite 750,8453,Lake Gabrielview,New South Wales,Australia,9,Tuesday,3
208,208,44,1076,93,1,93,849,17071,2021-09-07,2021-09-22,Gina Pollen,Male,29,22 Welch DriveSuite 750,8453,Lake Gabrielview,New South Wales,Australia,9,Tuesday,3
209,209,44,704,119,1,119,849,17071,2021-09-07,2021-09-22,Gina Pollen,Male,29,22 Welch DriveSuite 750,8453,Lake Gabrielview,New South Wales,Australia,9,Tuesday,3
210,210,45,476,118,1,118,571,21738,2021-05-30,2021-06-21,Kristofor Roos,Agender,22,5567 Clarke MallApt. 756,4043,Jordanside,Australian Capital Territory,Australia,5,Sunday,2
211,211,45,705,119,3,357,571,21738,2021-05-30,2021-06-21,Kristofor Roos,Agender,22,5567 Clarke MallApt. 756,4043,Jordanside,Australian Capital Territory,Australia,5,Sunday,2
212,212,45,1037,90,2,180,571,21738,2021-05-30,2021-06-21,Kristofor Roos,Agender,22,5567 Clarke MallApt. 756,4043,Jordanside,Australian Capital Territory,Australia,5,Sunday,2
213,213,45,345,109,3,327,571,21738,2021-05-30,2021-06-21,Kristofor Roos,Agender,22,5567 Clarke MallApt. 756,4043,Jordanside,Australian Capital Territory,Australia,5,Sunday,2
214,214,45,1253,112,2,224,571,21738,2021-05-30,2021-06-21,Kristofor Roos,Agender,22,5567 Clarke MallApt. 756,4043,Jordanside,Australian Capital Territory,Australia,5,Sunday,2
215,215,45,1258,112,1,112,571,21738,2021-05-30,2021-06-21,Kristofor Roos,Agender,22,5567 Clarke MallApt. 756,4043,Jordanside,Australian Capital Territory,Australia,5,Sunday,2
216,216,46,666,113,3,339,922,25378,2021-06-22,2021-07-04,Adena Venn,Polygender,53,048 Kayla RoadSuite 099,839,Jordanburgh,Victoria,Australia,6,Tuesday,2
217,217,46,498,102,1,102,922,25378,2021-06-22,2021-07-04,Adena Venn,Polygender,53,048 Kayla RoadSuite 099,839,Jordanburgh,Victoria,Australia,6,Tuesday,2
218,218,46,316,109,3,327,922,25378,2021-06-22,2021-07-04,Adena Venn,Polygender,53,048 Kayla RoadSuite 099,839,Jordanburgh,Victoria,Australia,6,Tuesday,2
219,219,47,664,93,2,186,791,35453,2021-04-21,2021-04-23,Jojo Toffanini,Agender,34,3285 Kai MewsApt. 727,8839,Elijahshire,Queensland,Australia,4,Wednesday,2
220,220,47,823,117,2,234,791,35453,2021-04-21,2021-04-23,Jojo Toffanini,Agender,34,3285 Kai MewsApt. 727,8839,Elijahshire,Queensland,Australia,4,Wednesday,2
221,221,47,777,91,1,91,791,35453,2021-04-21,2021-04-23,Jojo Toffanini,Agender,34,3285 Kai MewsApt. 727,8839,Elijahshire,Queensland,Australia,4,Wednesday,2
222,222,47,78,118,2,236,791,35453,2021-04-21,2021-04-23,Jojo Toffanini,Agender,34,3285 Kai MewsApt. 727,8839,Elijahshire,Queensland,Australia,4,Wednesday,2
223,223,47,1089,115,3,345,791,35453,2021-04-21,2021-04-23,Jojo Toffanini,Agender,34,3285 Kai MewsApt. 727,8839,Elijahshire,Queensland,Australia,4,Wednesday,2
224,224,48,960,97,1,97,620,31712,2021-04-16,2021-04-23,Phillipe Gatecliffe,Male,35,150 Nate LoopApt. 614,902,Jettstad,Australian Capital Territory,Australia,4,Friday,2
225,225,48,683,113,3,339,620,31712,2021-04-16,2021-04-23,Phillipe Gatecliffe,Male,35,150 Nate LoopApt. 614,902,Jettstad,Australian Capital Territory,Australia,4,Friday,2
226,226,49,40,104,3,312,336,24219,2021-01-22,2021-02-13,Julian Sponer,Male,35,745 Jack CourtApt. 737,3647,Port Madison,Australian Capital Territory,Australia,1,Friday,1
227,227,49,1044,90,2,180,336,24219,2021-01-22,2021-02-13,Julian Sponer,Male,35,745 Jack CourtApt. 737,3647,Port Madison,Australian Capital Territory,Australia,1,Friday,1
228,228,49,773,91,1,91,336,24219,2021-01-22,2021-02-13,Julian Sponer,Male,35,745 Jack CourtApt. 737,3647,Port Madison,Australian Capital Territory,Australia,1,Friday,1
229,229,50,457,118,3,354,454,50310,2021-09-16,2021-09-18,Abey Bampforth,Genderfluid,28,3543 Jack GroveApt. 595,3276,Port Isabellafurt,New South Wales,Australia,9,Thursday,3
230,230,50,339,109,1,109,454,50310,2021-09-16,2021-09-18,Abey Bampforth,Genderfluid,28,3543 Jack GroveApt. 595,3276,Port Isabellafurt,New South Wales,Australia,9,Thursday,3
231,231,50,1098,115,3,345,454,50310,2021-09-16,2021-09-18,Abey Bampforth,Genderfluid,28,3543 Jack GroveApt. 595,3276,Port Isabellafurt,New South Wales,Australia,9,Thursday,3
232,232,50,1051,93,2,186,454,50310,2021-09-16,2021-09-18,Abey Bampforth,Genderfluid,28,3543 Jack GroveApt. 595,3276,Port Isabellafurt,New South Wales,Australia,9,Thursday,3
233,233,50,1033,90,3,270,454,50310,2021-09-16,2021-09-18,Abey Bampforth,Genderfluid,28,3543 Jack GroveApt. 595,3276,Port Isabellafurt,New South Wales,Australia,9,Thursday,3
234,234,50,429,107,1,107,454,50310,2021-09-16,2021-09-18,Abey Bampforth,Genderfluid,28,3543 Jack GroveApt. 595,3276,Port Isabellafurt,New South Wales,Australia,9,Thursday,3
235,235,51,668,113,1,113,399,18423,2021-02-19,2021-02-26,Ailene McKeller,Agender,46,9444 Casper RidgeApt. 537,8209,South Logan,Western Australia,Australia,2,Friday,1
236,236,51,968,97,3,291,399,18423,2021-02-19,2021-02-26,Ailene McKeller,Agender,46,9444 Casper RidgeApt. 537,8209,South Logan,Western Australia,Australia,2,Friday,1
237,237,51,1071,93,2,186,399,18423,2021-02-19,2021-02-26,Ailene McKeller,Agender,46,9444 Casper RidgeApt. 537,8209,South Logan,Western Australia,Australia,2,Friday,1
238,238,52,491,102,3,306,493,32155,2021-10-06,2021-10-29,Andrew Renn,Bigender,63,761 Mckenzie BoulevardSuite 489,1696,Port Natalie,Victoria,Australia,10,Wednesday,4
239,239,52,1101,115,3,345,493,32155,2021-10-06,2021-10-29,Andrew Renn,Bigender,63,761 Mckenzie BoulevardSuite 489,1696,Port Natalie,Victoria,Australia,10,Wednesday,4
240,240,52,1141,102,1,102,493,32155,2021-10-06,2021-10-29,Andrew Renn,Bigender,63,761 Mckenzie BoulevardSuite 489,1696,Port Natalie,Victoria,Australia,10,Wednesday,4
241,241,52,14,96,2,192,493,32155,2021-10-06,2021-10-29,Andrew Renn,Bigender,63,761 Mckenzie BoulevardSuite 489,1696,Port Natalie,Victoria,Australia,10,Wednesday,4
242,242,53,825,117,3,351,528,10517,2021-04-22,2021-05-02,Cad Dominichetti,Non-binary,63,556 Jacobson PlaceApt. 974,1126,Lake Madelineton,Western Australia,Australia,4,Thursday,2
243,243,53,56,104,1,104,528,10517,2021-04-22,2021-05-02,Cad Dominichetti,Non-binary,63,556 Jacobson PlaceApt. 974,1126,Lake Madelineton,Western Australia,Australia,4,Thursday,2
244,244,53,92,118,1,118,528,10517,2021-04-22,2021-05-02,Cad Dominichetti,Non-binary,63,556 Jacobson PlaceApt. 974,1126,Lake Madelineton,Western Australia,Australia,4,Thursday,2
245,245,54,843,113,2,226,195,13681,2021-04-25,2021-05-17,Tobye De Caville,Genderfluid,72,987 Charlotte MewsApt. 591,6036,West Baileyville,New South Wales,Australia,4,Sunday,2
246,246,54,974,97,2,194,195,13681,2021-04-25,2021-05-17,Tobye De Caville,Genderfluid,72,987 Charlotte MewsApt. 591,6036,West Baileyville,New South Wales,Australia,4,Sunday,2
247,247,54,268,95,1,95,195,13681,2021-04-25,2021-05-17,Tobye De Caville,Genderfluid,72,987 Charlotte MewsApt. 591,6036,West Baileyville,New South Wales,Australia,4,Sunday,2
248,248,54,512,102,2,204,195,13681,2021-04-25,2021-05-17,Tobye De Caville,Genderfluid,72,987 Charlotte MewsApt. 591,6036,West Baileyville,New South Wales,Australia,4,Sunday,2
249,249,55,717,119,1,119,873,55650,2021-04-08,2021-04-25,Cecilla Pigford,Non-binary,38,5538 Jett MallSuite 854,5510,Samanthatown,Western Australia,Australia,4,Thursday,2
250,250,56,1061,93,1,93,587,17149,2021-01-23,2021-02-18,Carmita Grundey,Agender,35,985 Ethan AvenueSuite 122,3174,East Declanside,Queensland,Australia,1,Saturday,1
251,251,56,879,94,3,282,587,17149,2021-01-23,2021-02-18,Carmita Grundey,Agender,35,985 Ethan AvenueSuite 122,3174,East Declanside,Queensland,Australia,1,Saturday,1
252,252,56,469,118,1,118,587,17149,2021-01-23,2021-02-18,Carmita Grundey,Agender,35,985 Ethan AvenueSuite 122,3174,East Declanside,Queensland,Australia,1,Saturday,1
253,253,56,610,112,3,336,587,17149,2021-01-23,2021-02-18,Carmita Grundey,Agender,35,985 Ethan AvenueSuite 122,3174,East Declanside,Queensland,Australia,1,Saturday,1
254,254,56,968,97,2,194,587,17149,2021-01-23,2021-02-18,Carmita Grundey,Agender,35,985 Ethan AvenueSuite 122,3174,East Declanside,Queensland,Australia,1,Saturday,1
255,255,57,1078,93,2,186,163,41495,2021-02-27,2021-03-13,Harrietta Burchatt,Genderfluid,20,8125 Durgan BoulevardSuite 068,9458,Port Elliechester,Australian Capital Territory,Australia,2,Saturday,1
256,256,57,1148,102,3,306,163,41495,2021-02-27,2021-03-13,Harrietta Burchatt,Genderfluid,20,8125 Durgan BoulevardSuite 068,9458,Port Elliechester,Australian Capital Territory,Australia,2,Saturday,1
257,257,57,808,117,1,117,163,41495,2021-02-27,2021-03-13,Harrietta Burchatt,Genderfluid,20,8125 Durgan BoulevardSuite 068,9458,Port Elliechester,Australian Capital Territory,Australia,2,Saturday,1
258,258,58,1073,93,3,279,332,42861,2021-02-02,2021-02-10,Carla Walework,Male,75,011 Hamilton PlaceSuite 215,5702,East George,Northern Territory,Australia,2,Tuesday,1
259,259,58,883,94,2,188,332,42861,2021-02-02,2021-02-10,Carla Walework,Male,75,011 Hamilton PlaceSuite 215,5702,East George,Northern Territory,Australia,2,Tuesday,1
260,260,59,928,96,1,96,843,21858,2021-01-31,2021-02-27,Sheela Dovey,Genderqueer,23,201 Anthony TerraceSuite 543,6272,Lake Addisonland,South Australia,Australia,1,Sunday,1
261,261,59,682,113,2,226,843,21858,2021-01-31,2021-02-27,Sheela Dovey,Genderqueer,23,201 Anthony TerraceSuite 543,6272,Lake Addisonland,South Australia,Australia,1,Sunday,1
262,262,59,786,91,1,91,843,21858,2021-01-31,2021-02-27,Sheela Dovey,Genderqueer,23,201 Anthony TerraceSuite 543,6272,Lake Addisonland,South Australia,Australia,1,Sunday,1
263,263,60,1054,93,2,186,301,31491,2021-02-05,2021-02-28,Elga Corgenvin,Non-binary,47,0462 Fisher TrackSuite 627,9359,New Sienna,South Australia,Australia,2,Friday,1
264,264,60,926,96,1,96,301,31491,2021-02-05,2021-02-28,Elga Corgenvin,Non-binary,47,0462 Fisher TrackSuite 627,9359,New Sienna,South Australia,Australia,2,Friday,1
265,265,60,590,100,1,100,301,31491,2021-02-05,2021-02-28,Elga Corgenvin,Non-binary,47,0462 Fisher TrackSuite 627,9359,New Sienna,South Australia,Australia,2,Friday,1
266,266,60,203,98,3,294,301,31491,2021-02-05,2021-02-28,Elga Corgenvin,Non-binary,47,0462 Fisher TrackSuite 627,9359,New Sienna,South Australia,Australia,2,Friday,1
267,267,60,913,96,1,96,301,31491,2021-02-05,2021-02-28,Elga Corgenvin,Non-binary,47,0462 Fisher TrackSuite 627,9359,New Sienna,South Australia,Australia,2,Friday,1
268,268,60,451,107,3,321,301,31491,2021-02-05,2021-02-28,Elga Corgenvin,Non-binary,47,0462 Fisher TrackSuite 627,9359,New Sienna,South Australia,Australia,2,Friday,1
269,269,61,1163,99,1,99,158,42290,2021-04-16,2021-04-28,Ann-marie Sinden,Genderqueer,33,017 Doherty DriveSuite 350,58,Johnschester,New South Wales,Australia,4,Friday,2
270,270,61,210,106,1,106,158,42290,2021-04-16,2021-04-28,Ann-marie Sinden,Genderqueer,33,017 Doherty DriveSuite 350,58,Johnschester,New South Wales,Australia,4,Friday,2
